Age,Gender,Education Level,Job Title,Years of Experience,Salary
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
32,Other,Bachelor,Operations Manager,6,90000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
33,Male,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
36,Female,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
33,Other,Bachelor,Operations Manager,7,91000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
36,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
34,Male,Bachelor,Operations Manager,8,104000.0
36,Male,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Female,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
34,Other,Bachelor,Operations Manager,8,104000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Male,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Female,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
36,Other,Bachelor,Operations Manager,9,110000.0
37,Male,Bachelor,Operations Manager,10,113000.0
37,Male,Bachelor,Operations Manager,10,113000.0
37,Male,Bachelor,Operations Manager,10,113000.0
37,Male,Bachelor,Operations Manager,10,113000.0
37,Male,Bachelor,Operations Manager,10,113000.0
37,Male,Bachelor,Operations Manager,10,113000.0
37,Female,Bachelor,Operations Manager,10,113000.0
37,Female,Bachelor,Operations Manager,10,113000.0
37,Female,Bachelor,Operations Manager,10,113000.0
37,Female,Bachelor,Operations Manager,10,113000.0
37,Female,Bachelor,Operations Manager,10,113000.0
37,Female,Bachelor,Operations Manager,10,113000.0
37,Other,Bachelor,Operations Manager,10,113000.0
37,Other,Bachelor,Operations Manager,10,113000.0
37,Other,Bachelor,Operations Manager,10,113000.0
37,Other,Bachelor,Operations Manager,10,113000.0
37,Other,Bachelor,Operations Manager,10,113000.0
37,Other,Bachelor,Operations Manager,10,113000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Male,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Female,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
38,Other,Bachelor,Operations Manager,11,119000.0
39,Male,Bachelor,Operations Manager,13,127000.0
39,Female,Bachelor,Operations Manager,13,127000.0
39,Other,Bachelor,Operations Manager,13,127000.0
44,Male,Bachelor,Operations Manager,18,170000.0
44,Female,Bachelor,Operations Manager,18,170000.0
44,Other,Bachelor,Operations Manager,18,170000.0
50,Male,Bachelor,Operations Manager,22,160000.0
50,Female,Bachelor,Operations Manager,22,160000.0
50,Other,Bachelor,Operations Manager,22,160000.0
26,Male,Bachelor,Product Designer,1,50000.0
26,Female,Bachelor,Product Designer,1,50000.0
26,Other,Bachelor,Product Designer,1,50000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
27,Male,Bachelor,Product Designer,2,55000.0
26,Male,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Female,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
26,Other,Bachelor,Product Designer,2,55000.0
29,Male,Bachelor,Product Designer,3,60000.0
27,Male,Bachelor,Product Designer,3,60000.0
28,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
28,Male,Bachelor,Product Designer,3,60000.0
28,Male,Bachelor,Product Designer,3,60000.0
28,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
28,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
27,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
29,Male,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Female,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
27,Other,Bachelor,Product Designer,3,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Male,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Female,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
25,Other,Bachelor,Product Manager,1,60000.0
27,Male,Bachelor,Product Manager,2,65000.0
27,Female,Bachelor,Product Manager,2,65000.0
27,Other,Bachelor,Product Manager,2,65000.0
24,Male,Bachelor,Product Manager,3,125000.0
24,Male,Bachelor,Product Manager,3,125000.0
24,Female,Bachelor,Product Manager,3,125000.0
28,Female,Bachelor,Product Manager,3,125000.0
24,Other,Bachelor,Product Manager,3,125000.0
24,Other,Bachelor,Product Manager,3,125000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Male,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
29,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Female,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
27,Other,Bachelor,Product Manager,4,150000.0
29,Male,Bachelor,Product Manager,5,80000.0
29,Male,Bachelor,Product Manager,5,80000.0
29,Male,Bachelor,Product Manager,5,80000.0
29,Male,Bachelor,Product Manager,5,80000.0
29,Male,Bachelor,Product Manager,5,80000.0
30,Female,Bachelor,Product Manager,5,80000.0
30,Female,Bachelor,Product Manager,5,80000.0
30,Female,Bachelor,Product Manager,5,80000.0
30,Female,Bachelor,Product Manager,5,80000.0
30,Female,Bachelor,Product Manager,5,80000.0
29,Other,Bachelor,Product Manager,5,80000.0
29,Other,Bachelor,Product Manager,5,80000.0
29,Other,Bachelor,Product Manager,5,80000.0
29,Other,Bachelor,Product Manager,5,80000.0
29,Other,Bachelor,Product Manager,5,80000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
